PrescriptionID,ComponentID,LatinName,ChineseName,ComponentQuantity,Barcode
TCMFx6346,TCMH2397,,盐酸普鲁卡因,TCMH2397,
TCMFx6346,TCMH155,,苯甲酸,TCMH155,
TCMFx6346,TCMH1625,,偏重亚硫酸钾,TCMH1625,
TCMFx6346,TCMH2168,,维生素B,TCMH2168,
TCMFx6346,TCMH2171,,维生素E,TCMH2171,
TCMFx6346,TCMH1287,,磷酸三钙,TCMH1287,
TCMFx6346,TCMH2169,,维生素C,TCMH2169,
TCMF6347,TCMH2520,,优降糖,TCMH2520,
TCMF6348,TCMH2176,Scolopendra subspinipes mutilans,蜈蚣,TCMH2176,
TCMFx6349,TCMH1301,Sulfur,硫磺,TCMH1301,
TCMF6350,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx6351,TCMH933,Talcum,滑石,TCMH933,
TCMFx6351,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx6352,TCMH2009,Methyl salicylatum,水杨酸甲酯,TCMH2009,
TCMFx6352,TCMH1745,,肉桂油,TCMH1745,
TCMFx6352,TCMH34,,八角茴香油,TCMH34,
TCMFx6353,TCMH2398,,盐酸青藤碱,TCMH2398,
TCMFx6354,TCMH1983,Myricaria germanica,水柏枝,TCMH1983,AY572413
TCMFx6356,TCMH259,Halloysitum rubrum,赤石脂,TCMH259,
TCMFx6356,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx6356,TCMH1679,Calomelas,轻粉,TCMH1679,
TCMFx6358,TCMH1060,Bombyx batryticatus,僵蚕,TCMH1060,
TCMFx6358,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx6365,TCMH293,Manis pentadactyla,穿山甲,TCMH293,GBMA15413-17
TCMFx6365,TCMH954,Plumbum rubrum,黄丹,TCMH954,
TCMFx6365,TCMH2633,,植物油,TCMH2633,
TCMFx6367,TCMH2228,Rabdosia serra,溪黄草,TCMH2228,
TCMFx6368,TCMH1651,Radix schefflerae arboricolae,七叶莲,TCMH1651,
TCMFx6368,TCMH332,,次硝酸铋,TCMH332,
TCMFx6368,TCMH2424,,氧化镁,TCMH2424,
TCMFx6368,TCMH1700,,氢氧化铝,TCMH1700,
TCMFx6369,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx6372,TCMH1745,,肉桂油,TCMH1745,
TCMFx6372,TCMH2724,,紫苏油,TCMH2724,
TCMFx6372,TCMH2695,,猪胆,TCMH2695,
TCMFx6372,TCMH15,,氨茶碱,TCMH15,
TCMFx6372,TCMH2403,,盐酸异丙嗪,TCMH2403,
TCMFx6374,TCMH694,Testis et penis canis,狗肾,TCMH694,
TCMFx6374,TCMH1156,Semen allii tuberosi,韭菜子,TCMH1156,
TCMFx6375,TCMH2346,,雪胆素,TCMH2346,
TCMF6376,TCMH2649,,肿芎风,TCMH2649,
TCMFx6379,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx6379,TCMH1337,Calamina,炉甘石,TCMH1337,
TCMFx6379,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx6379,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMF6381,TCMH54,Alumen,白矾,TCMH54,
TCMFx6382,TCMH772,Ranae oviductus,哈蟆油,TCMH772,
TCMFx6383,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx6383,TCMH316,Ailanthi cortex,椿皮,TCMH316,
TCMFx6383,TCMH2709,Geranium strictipes,紫地榆,TCMH2709,
TCMFx6383,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx6385,TCMH1016,,鸡蛋壳,TCMH1016,
TCMFx6386,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx6388,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx6389,TCMH772,Ranae oviductus,哈蟆油,TCMH772,
TCMFx6389,TCMH694,Testis et penis canis,狗肾,TCMH694,
TCMFx6390,TCMH2394,,盐酸麻黄碱,TCMH2394,
TCMFx6391,TCMH1679,Calomelas,轻粉,TCMH1679,
TCMFx6392,TCMH1016,,鸡蛋壳,TCMH1016,
TCMF6394,TCMH836,,黑矾,TCMH836,
TCMFx6395,TCMH1613,Sal sedatirum,硼砂,TCMH1613,
TCMFx6395,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx6396,TCMH1266,‎Pyrus spp,梨,TCMH1266,
TCMFx6399,TCMH436,Fructus oryzae germinatus,稻芽,TCMH436,
TCMFx6400,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx6400,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx6402,TCMH1266,‎Pyrus spp,梨,TCMH1266,
TCMFx6403,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx6403,TCMH1060,Bombyx batryticatus,僵蚕,TCMH1060,
TCMFx6403,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx6405,TCMH1916,,升药底,TCMH1916,
TCMFx6405,TCMH1901,,升华硫,TCMH1901,
TCMFx6405,TCMH152,,苯酚,TCMH152,
TCMFx6406,TCMH436,Fructus oryzae germinatus,稻芽,TCMH436,
TCMF6407,TCMH2548,Mussaenda hirsutissim,玉叶金花,TCMH2548,
TCMFx6409,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMFx6409,TCMH1266,‎Pyrus spp,梨,TCMH1266,
TCMFx6410,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx6410,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx6410,TCMH1060,Bombyx batryticatus,僵蚕,TCMH1060,
TCMFx6412,TCMH1882,,麝香草脑,TCMH1882,
TCMFx6412,TCMH2009,Methyl salicylatum,水杨酸甲酯,TCMH2009,
TCMFx6412,TCMH2385,,盐酸苯海拉明,TCMH2385,
TCMF6414,TCMH2548,Mussaenda hirsutissim,玉叶金花,TCMH2548,
TCMFx6417,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx6417,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx6417,TCMH1613,Sal sedatirum,硼砂,TCMH1613,
TCMFx6417,TCMH2304,Niter,硝石,TCMH2304,
TCMF6418,TCMH1378,,氯贝酸铝,TCMH1378,
TCMF6418,TCMH2169,,维生素C,TCMH2169,
TCMFx6419,TCMH1026,Gallus gallus domesticus,鸡内金,TCMH1026,ACLB009-06
TCMF6421,TCMH2357,Crinis carbonisatus,血余炭,TCMH2357,
TCMF6421,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx6422,TCMH54,Alumen,白矾,TCMH54,
TCMFx6422,TCMH2304,Niter,硝石,TCMH2304,
TCMFx6422,TCMH933,Talcum,滑石,TCMH933,
TCMFx6424,TCMH2432,,洋金花总生物碱,TCMH2432,
TCMFx6424,TCMH2392,,盐酸克仑特罗,TCMH2392,
TCMF6425,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx6426,TCMH2672,,猪苓多糖,TCMH2672,
TCMFx6426,TCMH1387,,氯化钠,TCMH1387,
TCMFx6427,TCMH1048,,甲氧苄氨嘧啶,TCMH1048,
TCMF6429,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMF6429,TCMH2357,Crinis carbonisatus,血余炭,TCMH2357,
TCMFx6433,TCMH774,,海胆,TCMH774,
TCMF6434,TCMH1026,Gallus gallus domesticus,鸡内金,TCMH1026,ACLB009-06
TCMF6435,TCMH1026,Gallus gallus domesticus,鸡内金,TCMH1026,ACLB009-06
TCMFx6436,TCMH838,,黑骨头,TCMH838,
TCMFx6436,TCMH1056,Caesalpinia cucullata,见血飞,TCMH1056,
TCMF6437,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMF6437,TCMH1142,Schizonepetae spica,荆芥穗,TCMH1142,
TCMF6438,TCMH1179,Citri exocarpium rubrum,橘红,TCMH1179,
TCMFx6439,TCMH785,,海螺,TCMH785,
TCMF6440,TCMH436,Fructus oryzae germinatus,稻芽,TCMH436,
TCMFx6442,TCMH2355,,雪上一枝蒿总生物碱,TCMH2355,
TCMFx6444,TCMH2669,Succus bambusae,竹沥,TCMH2669,
TCMFx6445,TCMH389,Gleditsiae sinensis fructus,大皂角,TCMH389,
TCMFx6451,TCMH2670,,竹沥油,TCMH2670,
TCMFx6451,TCMH54,Alumen,白矾,TCMH54,
TCMFx6454,TCMH1988,,水飞蓟素,TCMH1988,
TCMFx6455,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx6457,TCMH1591,,牛羊胆酸,TCMH1591,
TCMF6458,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMF6458,TCMH1582,,牛髓,TCMH1582,
TCMFx6460,TCMH2171,,维生素E,TCMH2171,
TCMFx6460,TCMH2167,,维生素A,TCMH2167,
TCMFx6460,TCMH1043,,甲基橙皮甙,TCMH1043,
TCMFx6461,TCMH439,,灯盏花素,TCMH439,
TCMFx6463,TCMH54,Alumen,白矾,TCMH54,
TCMFx6463,TCMH1747,,鞣酸,TCMH1747,
TCMFx6463,TCMH1767,,三氯叔丁醇,TCMH1767,
TCMFx6463,TCMH446,,低分子右旋糖酐注射液,TCMH446,
TCMFx6463,TCMH1192,,枸橼酸钠,TCMH1192,
TCMFx6463,TCMH2366,,亚硫酸氢钠,TCMH2366,
TCMFx6463,TCMH663,,甘油,TCMH663,
TCMF6465,TCMH2329,Realgar,雄黄,TCMH2329,
TCMF6465,TCMH1552,Sal ammoniaci,硇砂,TCMH1552,
TCMFx6467,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx6468,TCMH1679,Calomelas,轻粉,TCMH1679,
TCMFx6471,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx6471,TCMH1060,Bombyx batryticatus,僵蚕,TCMH1060,
TCMFx6471,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx6471,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx6472,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx6472,TCMH2357,Crinis carbonisatus,血余炭,TCMH2357,
TCMFx6472,TCMH259,Halloysitum rubrum,赤石脂,TCMH259,
TCMFx6473,TCMH1152,,精制壮骨酒清膏,TCMH1152,
TCMFx6473,TCMH876,Semen oryzae cum monasco fermentatum,红曲,TCMH876,
TCMFx6473,TCMH136,Os pardi,豹骨,TCMH136,
TCMFx6473,TCMH2125,,透骨搜风丸粉,TCMH2125,
TCMFx6473,TCMH2566,,再造丸粉,TCMH2566,
TCMFx6473,TCMH1004,,活络丸粉,TCMH1004,
TCMF6474,TCMH933,Talcum,滑石,TCMH933,
TCMFx6476,TCMH507,,动物大肠,TCMH507,
TCMFx6477,TCMH2678,,猪脾粉,TCMH2678,
TCMF6478,TCMH1246,,老范志万应神曲,TCMH1246,
TCMFx6479,TCMH2238,Siegesbeckiae herba,豨莶草,TCMH2238,GQ434487
TCMF6480,TCMH1028,,寄生,TCMH1028,
TCMF6480,TCMH136,Os pardi,豹骨,TCMH136,
TCMFx6481,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx6482,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx6483,TCMH2273,,香墨,TCMH2273,
TCMF6484,TCMH137,Os pardi,豹骨流浸膏,TCMH137,
TCMF6484,TCMH2009,Methyl salicylatum,水杨酸甲酯,TCMH2009,
TCMF6485,TCMH2736,Petiolus trachycarpi,棕榈,TCMH2736,
TCMF6485,TCMH50,Pulvis fumi carbonisatus,白草霜,TCMH50,
TCMFx6490,TCMH1266,‎Pyrus spp,梨,TCMH1266,
TCMFx6490,TCMH1179,Citri exocarpium rubrum,橘红,TCMH1179,
TCMF6491,TCMH904,Os tigris,虎骨,TCMH904,
TCMF6491,TCMH2709,Geranium strictipes,紫地榆,TCMH2709,
TCMF6492,TCMH1142,Schizonepetae spica,荆芥穗,TCMH1142,
TCMFx6496,TCMH861,Ichnocarpus oliganthus,红杜仲,TCMH861,
TCMFx6496,TCMH375,Ardisia hanceana,大罗伞,TCMH375,ITSAM3887-14
TCMFx6496,TCMH2299,Ardisia punctata,小罗伞,TCMH2299,
TCMFx6496,TCMH996,Fibraureae caulis,黄藤,TCMH996,
TCMFx6497,TCMH1026,Gallus gallus domesticus,鸡内金,TCMH1026,ACLB009-06
TCMFx6498,TCMH136,Os pardi,豹骨,TCMH136,
TCMFx6502,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMFx6503,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx6503,TCMH1613,Sal sedatirum,硼砂,TCMH1613,
TCMFx6508,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMFx6509,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx6509,TCMH1060,Bombyx batryticatus,僵蚕,TCMH1060,
TCMFx6509,TCMH2304,Niter,硝石,TCMH2304,
TCMFx6512,TCMH991,,黄芩素,TCMH991,
TCMFx6512,TCMH2169,,维生素C,TCMH2169,
TCMFx6515,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMFx6516,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx6516,TCMH1060,Bombyx batryticatus,僵蚕,TCMH1060,
TCMFx6516,TCMH2304,Niter,硝石,TCMH2304,
TCMFx6520,TCMH1556,,尿囊素,TCMH1556,
TCMFx6523,TCMH1386,,氯化铵,TCMH1386,
TCMFx6523,TCMH254,,橙皮酊,TCMH254,
TCMFx6524,TCMH1563,Aconitum barbatum var. puberulum,牛鞭,TCMH1563,
TCMFx6527,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx6528,TCMH1780,,三七总皂甙,TCMH1780,
TCMFx6529,TCMH1258,,利凡诺,TCMH1258,
TCMFx6529,TCMH41,,百宝丹,TCMH41,
TCMFx6529,TCMH1148,,精纱布,TCMH1148,
TCMFx6529,TCMH2425,,氧化锌,TCMH2425,
TCMFx6529,TCMH558,,凡士林,TCMH558,
TCMFx6529,TCMH2434,,羊毛脂,TCMH2434,
TCMFx6529,TCMH1940,,石蜡,TCMH1940,
TCMFx6529,TCMH1653,,汽油,TCMH1653,
TCMFx6532,TCMH2238,Siegesbeckiae herba,豨莶草,TCMH2238,GQ434487
TCMFx6533,TCMH2394,,盐酸麻黄碱,TCMH2394,
TCMF6534,TCMH2681,Caulis bambusae in taeniam,竹茹,TCMH2681,
TCMF6534,TCMH710,Trichosanthes kirilowii maxim,瓜蒌子,TCMH710,ITSAO4359-14
TCMFx6535,TCMH1780,,三七总皂甙,TCMH1780,
TCMFx6536,TCMH2718,Pyritum,自然铜,TCMH2718,
TCMFx6536,TCMH960,,黄瓜子,TCMH960,
TCMFx6540,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx6540,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMF6541,TCMH2681,Caulis bambusae in taeniam,竹茹,TCMH2681,
TCMF6541,TCMH710,Trichosanthes kirilowii maxim,瓜蒌子,TCMH710,ITSAO4359-14
TCMFx6542,TCMH1780,,三七总皂甙,TCMH1780,
TCMF6543,TCMH923,Radix trichosanthis,花粉,TCMH923,
TCMF6546,TCMH1613,Sal sedatirum,硼砂,TCMH1613,
TCMFx6548,TCMH1780,,三七总皂甙,TCMH1780,
TCMFx6549,TCMH2681,Caulis bambusae in taeniam,竹茹,TCMH2681,
TCMFx6549,TCMH710,Trichosanthes kirilowii maxim,瓜蒌子,TCMH710,ITSAO4359-14
TCMFx6551,TCMH1565,Millettia speciosa champ,牛大力,TCMH1565,
TCMFx6552,TCMH1060,Bombyx batryticatus,僵蚕,TCMH1060,
TCMFx6552,TCMH1179,Citri exocarpium rubrum,橘红,TCMH1179,
TCMFx6552,TCMH1145,,荆芥油,TCMH1145,
TCMFx6552,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx6552,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx6552,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx6555,TCMH1780,,三七总皂甙,TCMH1780,
